#	Гэрээний нэр	Эрдсийн төрөл	Гэрээний төрөл	Гэрээ байгуулсан огноо	Баримт бичгийн төрөл	Гэрээ байгуулсан төрийн байгууллага	Компанийн нэр	Төслийн нэр	Гэрээний файл	OCID	Аннотацийн текст	Метадата текст
1089.	"""Хэрлэн тохой XXVIII"" талбайд газрын тосны хайгуул, ашиглалтын үйл ажиллагаа эрхлэх талаар Газрын тосны газар, ""Хонконг Вэлпэк Индастриал"" компанийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2015-04-16	Гэрээ	;	Хонконг вэлпэк индастриал			ocds-591adf-MN2832998338RC		
1090.	"Монгол Улсын Засгийн газар болон ""МАК цемент"" ХХК, ""Монголын алт"" (МАК) ХХК-ийн хооронд байгуулсан Хөх цавын цемент-шохойн үйлдвэрийн төслийн хөрөнгө оруулалтын гэрээ"	Шохойн Чулуу;	Хөрөнгө өруулалтын гэрээ	2015-04-13	Гэрээ	Засгийн газар;	МАК цемент ХХК Монголын алт (МАК) ХХК			ocds-591adf-MN3830607707RC		
1091.	Монгол Улсын Засгийн Газар болон Нэйшнл Трейдинг Энд Транспорт Групп ХХК-ийн хооронд байгуулсан концессын гэрээ	Тодорхойгүй;	Концессийн гэрээ	2015-04-10	Гэрээ	Засгийн газрын хэрэгжүүлэгч агентлаг Хөрөнгө оруулалтын газар;	Нэйшнл Трейдинг Энд Транспорт Групп ХХК	Рашаант дахь улсын нөөцийн агуулах төслийг хэрэгжүүлэх (барих-өмчлөх-ашигал)		ocds-591adf-MN3622129637RC		
1092.	Хяргас нуур - Завхан голын сав газрын захиргаа, Баян-Айраг Эксплорейшн ХХК-ний хооронд байгуулсан ус ашиглах гэрээ	Алт;	Ус ашиглах тухай гэрээ	2015-04-01	Гэрээ	Хяргас нуур - Завхан голын сав газрын захиргаа;	Баян-Айраг Экплорейшн ХХК	Баян айраг		ocds-591adf-MN9194735843RC		
1093.	Хамтын ажиллагааны гэрээ	Вольфрам/Гянтболд;	Орон нутагтай хамтран ажиллах гэрээ	2015-03-30	Гэрээ	Баян-Өлгий аймгийн Засаг даргын тамгын газар;	СС Монголиа	Ховд голын уурхай		ocds-591adf-MN3315703559RC		
1094.	Говь-Алтай аймаг болон Мандал алтай ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Нүүрс;	Газар ашиглах тухай гэрээ	2015-03-17	Гэрээ	Говь-Алтай аймгийн Газрын алба;	Мандал Алтай групп ХХК	Хүрэн нүүрсний орд 53.63 га		ocds-591adf-MN9401539104RC		
1095.	Дорноговь аймгийн Айраг сум болон Айваору ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ	Жонш;	Газар ашиглах тухай гэрээ	2015-03-16	Гэрээ	Дорноговь аймгийн Айраг сумын ЗДТГ;	Айваору ХХК			ocds-591adf-MN0646526751RC		
1096.	Дорнод аймгийн Хэрлэн сум болон Адуунчулуун ХК-ийн хооронд байгуулсан хамтран ажиллах гэрээ	Тодорхойгүй;	Орон нутагтай хамтран ажиллах гэрээ	2015-03-13	Гэрээ	Дорнод аймгийн ЗДТГ;	Адуунчулуун ХК	Адуунчулуун		ocds-591adf-MN5828565831RC		
1097.	Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [Эслэт ХХК]	Элс Хайрга;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2015-03-09	Гэрээ	Ашигт малтмалын газар;	Эслэт ХХК			ocds-591adf-MN2239473917RC		
1098.	"Улсын төсвийн хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Сигмабетта"" ХХК]"	Элс Хайрга;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2015-03-09	Гэрээ	Ашигт малтмалын газар;	Сигмабетта ХХК			ocds-591adf-MN2503234888RC		
1099.	Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [Богда холдинг ХХК]	Элс Хайрга;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2015-03-09	Гэрээ	Ашигт малтмалын газар;	Богда Холдинг ХХК			ocds-591adf-MN7112992588RC		
1100.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Дүньлү"" ХХК]"	Нүүрс;Шатдаг Занар;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2015-03-04	Гэрээ	Ашигт малтмалын газар;	Дүньли			ocds-591adf-MN9081484604RC		
1101.	"Монгол Улсын Засгийн газар болон ""Монцемент билдинг материалс"" ХХК, ""Монполимет"" ХХК-ийн хооронд байгуулсан Монцемент үйлдвэрийн төслийн хөрөнгө оруулалтын гэрээ"	Шохойн Чулуу;	Хөрөнгө өруулалтын гэрээ	2015-02-28	Гэрээ	Засгийн газар;	Монцемент билдинг материалс ХХК Монполимет ХХК			ocds-591adf-MN5673441398RC		
1102.	Дорноговь аймаг болон Арвин хад ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ	Гөлтгөнө;	Газар ашиглах тухай гэрээ	2015-01-26	Гэрээ	Дорноговь аймгийн ЗДТГ;	Арван хад ХХК			ocds-591adf-MN3719995213RC		
1103.	Дорнод аймгийн Матад сум, СПЕК ХХК-ийн хооронд байгуулсан орон нутгийн хөгжлийг дэмжих, хамтран ажиллах гэрээ	Жонш;	Орон нутагтай хамтран ажиллах гэрээ	2015-01-08	Гэрээ	Дорнод аймгийн ЗДТГ;	СПЕК ХХК			ocds-591adf-MN0677696533RC		
1104.	"Дундговь аймаг ЗДТГ, Жи Пи Эф ХХК -ийн хооронд байгуулсан ""Зүүн"" ордын ашиглалтын өмнөх үйл ажиллагааны гэрээ"	Алт;Мөнгө;	Орон нутагтай хамтран ажиллах гэрээ	2014-12-05	Гэрээ	Дундговь аймгийн ЗДТГ;	Жи  Пи  Эф	Зүүн орд		ocds-591adf-MN5593806791RC		
1105.	Говь-Алтай аймгийн Цээл сум болон Алтайн хүдэр ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ 00012	Төмөр;	Газар ашиглах тухай гэрээ	2014-11-24	Гэрээ	Говь-Алтай аймгийн Цээл сумын ЗДТГ;	Алтайн Хүдэр ХХК			ocds-591adf-MN6976055858RC		
1106.	Дорноговь аймгийн Сайхандулаан сум болон Минюу ши ши ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ	Нүүрс;	Газар ашиглах тухай гэрээ	2014-11-14	Гэрээ	Дорноговь аймгийн Сайхандулаан сумын ЗДТГ;	Минюу ши ши ХХК			ocds-591adf-MN3253063194RC		
1107.	Хэнтий аймгийн Бор-Өндөр сумын ЗДТГ, Си Эм Кэй Эй ХХК-ийн хооронд байгуулсан хамтын ажиллагаа, хариуцлагын гэрээ	Жонш;	Орон нутагтай хамтран ажиллах гэрээ	2014-10-27	Гэрээ	Хэнтий аймгийн Бор-Өндөр сумын ЗДТГ;	Си Эм Кэй Ай			ocds-591adf-MN6345265030RC		
1108.	Гадаадын иргэн, гадаадын хөрөнгө оруулалттай аж ахуйн нэгж байгууллагад газар ашиглуулах гэрээ	Алт;Мөнгө;	Газар ашиглах тухай гэрээ	2014-10-02	Гэрээ	Завхан аймгийн Дөрвөлжин сумын Засаг даргын тамгын газар;	Баян-Айраг Экплорейшн ХХК	Баян айраг		ocds-591adf-MN9283309888RC		
1109.	Гадаадын иргэн, гадаадын хөрөнгө оруулалттай аж ахуйн нэгж байгууллагад газар ашиглуулах гэрээ	Алт;Мөнгө;	Газар ашиглах тухай гэрээ	2014-09-06	Гэрээ	Завхан аймгийн Дөрвөлжин сумын засаг даргын тамгын газар;	Баян-Айраг Экплорейшн ХХК	Баян айраг		ocds-591adf-MN4129720624RC		
1110.	Ашиглалтын өмнөх үйл ажиллагааны тухай гэрээ [Өгөөмөрбаян хайрхан ХХК]	Вольфрам/Гянтболд;	Ашиглалтын өмнөх гэрээ	2014-09-05	Гэрээ	Ашигт малтмалын газар;	Өгөөмөрбаян хайрхан ХХК			ocds-591adf-MN6816928114RC		
1111.	Хэнтий аймгийн Цэнхэрмандал сум болон Эй Эйч Жи Металс ХХК-ийн хооронд байгуулсан хамтран ажиллах гэрээ	Төмөр;Тугалга;Гянболд;	Орон нутагтай хамтран ажиллах гэрээ	2014-08-13	Гэрээ	Хэнтий аймгийн Цэнхэрмандал сумын ЗДТГ;	Эй Эйч Жи Металс ХХК			ocds-591adf-MN5164835457RC		
1112.	Ашиглалтын өмнөх үйл ажиллагааны тухай гэрээ [Тэнгэрийн гэгээн тал ХХК]	Алт;	Ашиглалтын өмнөх гэрээ	2014-06-27	Гэрээ	Ашигт малтмалын газар;	Тэнгэрийн гэгээн тал ХХК			ocds-591adf-MN7338529639RC		
1113.	Ашиглалтын өмнөх үйл ажиллагааны тухай гэрээ [Вояжерголд ХХК]	Зэс;Алт;	Ашиглалтын өмнөх гэрээ	2014-06-27	Гэрээ	Ашигт малтмалын газар;	Вояжерголд ХХК			ocds-591adf-MN0696483600RC		
1114.	Ашиглалтын өмнөх үйл ажиллагааны тухай гэрээ [Цайрт минерал ХХК]	Барилгын Чулуу;	Ашиглалтын өмнөх гэрээ	2014-06-23	Гэрээ	;	Цайрт минерал ХХК			ocds-591adf-MN2322431924RC		
