#	Гэрээний нэр	Эрдсийн төрөл	Гэрээний төрөл	Гэрээ байгуулсан огноо	Баримт бичгийн төрөл	Гэрээ байгуулсан төрийн байгууллага	Компанийн нэр	Төслийн нэр	Гэрээний файл	OCID	Аннотацийн текст	Метадата текст
1168.	Говь-Алтай аймгийн Чандмань сум болон Гоби Коул анд Энержи ХХК-ийн хооронд байгуулсан газар ашиглах гэ/ээ 1/2	Нүүрс;	Газар ашиглах тухай гэрээ	2011-07-20	Гэрээ	Говь-Алтай аймгийн Чандмань сумын ЗДТГ;	Гоби Коул энд Энержи ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN2785598622RC		" Говь-Алтай аймгийн Чандмань сум болон Гоби Коул анд Энержи ХХК-ийн хооронд байгуулсан газар ашиглах гэ/ээ 1/2 mn MN Mongolia 27 Говь-Алтай аймгийн Чандмань сумын ЗДТГ Contract Land Lease Agreement 2011-07-20 2036-07-18 2011 2862468 Гоби Коул энд Энержи ХХК -1 Government rc 0 -1 -1 1 6608960 ocds-591adf-MN2785598622RC http://admin.iltodgeree.mn/app/282/282-gov-altai-aimgiin-chandman-sum-bolon-gobi-koul-and-enerzhi-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geee-12.pdf http://admin.iltodgeree.mn/app/282/282-gov-altai-aimgiin-chandman-sum-bolon-gobi-koul-and-enerzhi-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geee-12.txt 5 110 5 110"
1169.	"Газрын тосны хайгуулын Дарьганга-XXIV талбайн талаар Газрын тосны газар, ""Апекспро Инвестмэнт Лимитэд""-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2010-12-17	Гэрээ	Газрын тосны газар;	Апекспро инвестмэнт лимитэд		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN3057639922RC		" Газрын тосны хайгуулын Дарьганга-XXIV талбайн талаар Газрын тосны газар, ""Апекспро Инвестмэнт Лимитэд""-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2010-12-17 2010 Апекспро инвестмэнт лимитэд 1 rc 0 -1 -1 1 7057814 ocds-591adf-MN3057639922RC http://admin.iltodgeree.mn/app/340/340-gazryn-tosny-khayguulyn-darganga-xxiv-talbayn-talaar-gazryn-tosny-gazar-apekspro-investment-limited-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.pdf http://admin.iltodgeree.mn/app/340/340-gazryn-tosny-khayguulyn-darganga-xxiv-talbayn-talaar-gazryn-tosny-gazar-apekspro-investment-limited-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.txt 12 224 12 224"
1170.	Дорноговь аймгийн Өргөн сум болон Бэст-Орд ХХК-ийн хооронд байгуулсан газар эзэмшүүлэх гэрээ	Барилгын Материал;	Газар ашиглах тухай гэрээ	2010-11-24	Гэрээ	Дорноговь аймгийн Өргөн сумын ЗДТГ;	Бэст-Орд ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN8652636767RC		" Дорноговь аймгийн Өргөн сум болон Бэст-Орд ХХК-ийн хооронд байгуулсан газар эзэмшүүлэх гэрээ mn MN Mongolia 24 Дорноговь аймгийн Өргөн сумын ЗДТГ Contract Land Lease Agreement 2010-11-24 2011-11-24 2010 2825643 Бэст-Орд ХХК -1 MV-00008219 Government rc 0 -1 -1 1 805425 ocds-591adf-MN8652636767RC http://admin.iltodgeree.mn/app/194/194-dornogov-aimgiin-orgn-sum-bolon-best-ord-khkhk-iin-khoorond-baiguulsan-gazar-ezemshlekh-geree.pdf http://admin.iltodgeree.mn/app/194/194-dornogov-aimgiin-orgn-sum-bolon-best-ord-khkhk-iin-khoorond-baiguulsan-gazar-ezemshlekh-geree.txt 6 121 6 121"
1171.	Дорноговь аймгийн Өргөн сум болон Шидэт-Од ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ	Жонш;	Газар ашиглах тухай гэрээ	2010-06-17	Гэрээ	Дорноговь аймгийн Өргөн сумын ЗДТГ;	Шидэт-Од ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN2412652992RC		" Дорноговь аймгийн Өргөн сум болон Шидэт-Од ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ mn MN Mongolia 91 Дорноговь аймгийн Өргөн сумын ЗДТГ Contract Land Lease Agreement 2010-06-17 2011-06-17 2010 2884259 Шидэт-Од ХХК -1 MV-00009631 Government rc 0 -1 -1 1 802655 ocds-591adf-MN2412652992RC http://admin.iltodgeree.mn/app/198/198-dornogov-aimgiin-orgn-sum-bolon-shidet-od-khkhk-iin-khoorond-baiguulsan-gazar-ashigluulakh-geree.pdf http://admin.iltodgeree.mn/app/198/198-dornogov-aimgiin-orgn-sum-bolon-shidet-od-khkhk-iin-khoorond-baiguulsan-gazar-ashigluulakh-geree.txt 6 121 6 121"
1172.	Төв аймгийн Заамар сум болон Жотойнбажууна ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Алт;	Газар ашиглах тухай гэрээ	2010-05-18	Гэрээ	Төв аймгийн Заамар сумын ЗДТГ;	Жотойнбажууна ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN5327765843RC		" Төв аймгийн Заамар сум болон Жотойнбажууна ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ mn MN Mongolia 41 Төв аймгийн Заамар сумын ЗДТГ Contract Land Lease Agreement 2010-05-18 2010 5089417 Жотойнбажууна ХХК -1 MV-00006612 MV-00015586 Government rc 0 -1 -1 1 4581644 ocds-591adf-MN5327765843RC http://admin.iltodgeree.mn/app/250/250-tv-aimgiin-zaamar-sum-bolon-zhotoinbazhuuna-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree.pdf http://admin.iltodgeree.mn/app/250/250-tv-aimgiin-zaamar-sum-bolon-zhotoinbazhuuna-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree.txt 14 263 14 263"
1173.	Орхон аймаг болон Эрдэнэт үйлдвэр ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Барилгын Материал;Шавар;Зэс;Молибден;Түгээмэл тархацтай ашигт малтмал;	Газар ашиглах тухай гэрээ	2010-05-05	Гэрээ	Орхон аймгийн Газрын алба;	Эрдэнэт үйлдвэр ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN1555623484RC		" Орхон аймаг болон Эрдэнэт үйлдвэр ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ mn MN Mongolia 24 26 30 66 111 Орхон аймгийн Газрын алба Contract Land Lease Agreement 2010-05-05 2030-05-05 2010 2074192 Эрдэнэт үйлдвэр ХХК -1 MV-00020730 MV-00020730 MV-00017545 MV-00017545 MV-00000011 MV-00000011 rc 0 -1 -1 1 852280 ocds-591adf-MN1555623484RC http://admin.iltodgeree.mn/app/219/219-orkhon-aimag-bolon-erdenet-ildver-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree.pdf http://admin.iltodgeree.mn/app/219/219-orkhon-aimag-bolon-erdenet-ildver-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree.txt 21 374 21 374"
1174.	"Газрын тосны хайгуулын Баянтүмэн-XVII талбайн талаар Газрын тосны газар болон ""Магнай трейд"" ХХК-ийн хооронд байгуулсан Бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2009-12-23	Гэрээ	Газрын тосны газар;	"""Магнай трейд"" ХХК"		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN1117887137RC		" Газрын тосны хайгуулын Баянтүмэн-XVII талбайн талаар Газрын тосны газар болон ""Магнай трейд"" ХХК-ийн хооронд байгуулсан Бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2009-12-23 2009 2082489 ""Магнай трейд"" ХХК 1 rc 0 -1 -1 1 28551114 ocds-591adf-MN1117887137RC http://admin.iltodgeree.mn/app/337/337-gazryn-tosny-khayguulyn-bayantmen-xvii-talbayn-talaar-gazryn-tosny-gazar-bolon-magnay-treyd-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.pdf http://admin.iltodgeree.mn/app/337/337-gazryn-tosny-khayguulyn-bayantmen-xvii-talbayn-talaar-gazryn-tosny-gazar-bolon-magnay-treyd-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.txt 7 131 7 131"
1175.	Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 39 га	Нүүрс;	Газар ашиглах тухай гэрээ	2009-12-02	Гэрээ	Ховд аймгийн Дарви сумын ЗДТГ;	МоЭнКо ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN2652359111RC		" Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 39 га mn MN Mongolia 27 Ховд аймгийн Дарви сумын ЗДТГ Contract Land Lease Agreement 2009-12-02 2049-12-02 2009 5141583 МоЭнКо ХХК -1 MV-00015289 Government rc 0 -1 -1 1 2300206 ocds-591adf-MN2652359111RC http://admin.iltodgeree.mn/app/288/288-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-39-ga.pdf http://admin.iltodgeree.mn/app/288/288-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-39-ga.txt 16 300 16 300"
1176.	Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 40 га	Нүүрс;	Газар ашиглах тухай гэрээ	2009-12-02	Гэрээ	Ховд аймгийн Дарви сумын ЗДТГ;	МоЭнКо ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN1360487137RC		" Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 40 га mn MN Mongolia 27 Ховд аймгийн Дарви сумын ЗДТГ Contract Land Lease Agreement 2009-12-02 2049-12-02 2009 5141583 МоЭнКо ХХК -1 MV-00001640 Government rc 0 -1 -1 1 2185377 ocds-591adf-MN1360487137RC http://admin.iltodgeree.mn/app/293/293-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-40-ga.pdf http://admin.iltodgeree.mn/app/293/293-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-40-ga.txt 16 300 16 300"
1177.	Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 208 га	Нүүрс;	Газар ашиглах тухай гэрээ	2009-12-02	Гэрээ	Ховд амйгийн Дарви сумын ЗДТГ;	МоЭнКо ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN8216590491RC		" Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 208 га mn MN Mongolia 27 Ховд амйгийн Дарви сумын ЗДТГ Contract Land Lease Agreement 2009-12-02 2049-12-02 2009 5141583 МоЭнКо ХХК -1 Government rc 0 -1 -1 1 2166649 ocds-591adf-MN8216590491RC http://admin.iltodgeree.mn/app/292/292-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-208-ga.pdf http://admin.iltodgeree.mn/app/292/292-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-208-ga.txt 16 300 16 300"
1178.	Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 54 га	Нүүрс;	Газар ашиглах тухай гэрээ	2009-12-02	Гэрээ	Ховд аймгийн Дарви сумын ЗДТГ;	МоЭнКо ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN6110117350RC		" Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 54 га mn MN Mongolia 27 Ховд аймгийн Дарви сумын ЗДТГ Contract Land Lease Agreement 2009-12-02 2009 5141583 МоЭнКо ХХК -1 MV-00004322 Government rc 0 -1 -1 1 2162865 ocds-591adf-MN6110117350RC http://admin.iltodgeree.mn/app/290/290-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-54-ga.pdf http://admin.iltodgeree.mn/app/290/290-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-54-ga.txt 16 300 16 300"
1179.	Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 45 га	Нүүрс;	Газар ашиглах тухай гэрээ	2009-12-02	Гэрээ	Ховд аймгийн Дарви сумын ЗДТГ;	МоЭнКо ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN4238044552RC		" Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 45 га mn MN Mongolia 27 Ховд аймгийн Дарви сумын ЗДТГ Contract Land Lease Agreement 2009-12-02 2049-12-02 2009 5141583 МоЭнКо ХХК -1 MV-00006525 Government rc 0 -1 -1 1 2151495 ocds-591adf-MN4238044552RC http://admin.iltodgeree.mn/app/291/291-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-45-ga.pdf http://admin.iltodgeree.mn/app/291/291-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-45-ga.txt 16 300 16 300"
1180.	Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 29 га	Нүүрс;	Газар ашиглах тухай гэрээ	2009-12-02	Гэрээ	Ховд аймгийн Дарви сумын ЗДТГ;	МоЭнКо ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN6326883798RC		" Ховд аймгийн Дарви сум болон МоЭнКо ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ 29 га mn MN Mongolia 27 Ховд аймгийн Дарви сумын ЗДТГ Contract Land Lease Agreement 2009-12-02 2049-12-02 2009 5141583 МоЭнКо ХХК -1 MV-00001414 Government rc 0 -1 -1 1 2242433 ocds-591adf-MN6326883798RC http://admin.iltodgeree.mn/app/289/289-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-29-ga.pdf http://admin.iltodgeree.mn/app/289/289-khovd-aimgiin-darvi-sum-bolon-moenko-khkhk-iin-khoorond-baiguulsan-gazar-ashiglakh-geree-29-ga.txt 16 300 16 300"
